upi_id,linked_account_count,linked_accounts,total_claim_count,total_payout_amount
kabirgrover149@okhdfcbank,1,ACC009520,4,194.56
sahniamaira710@paytm,1,ACC009521,1,34.63
divyaboase997@ybl,1,ACC009522,0,0.0
lohit83699@okaxis,1,ACC009523,1,18.9
hritikkarpe396@okicici,1,ACC009524,0,0.0
hayrejackson532@paytm,1,ACC009525,0,0.0
zvohra291@okicici,1,ACC009526,0,0.0
qdutta583@oksbi,1,ACC009527,1,21.0
pushtianand62@oksbi,1,ACC009528,3,66.72
somanarin178@ybl,1,ACC009529,0,0.0
qghosh843@ybl,1,ACC009530,2,30.78
ibains815@okicici,1,ACC009531,4,113.87
sainineha266@ybl,1,ACC009532,2,91.68
uparekh724@paytm,1,ACC009533,0,0.0
netra00383@paytm,1,ACC009534,1,20.28
singharunima217@ybl,1,ACC009535,5,195.06
ishita23635@okicici,1,ACC009536,1,3.17
harinikamdar666@ybl,1,ACC009537,1,305.53
yatinnanda719@okaxis,1,ACC009538,0,0.0
fganguly920@okaxis,1,ACC009539,3,71.73
jairajmadan399@paytm,1,ACC009540,0,0.0
vyanjanachoudhary322@okicici,1,ACC009541,0,0.0
vritti82450@okhdfcbank,1,ACC009542,1,20.28
lacharya532@oksbi,1,ACC009543,4,201.32
radhika01345@okaxis,1,ACC009544,5,433.23
itandon75@paytm,1,ACC009545,3,69.96
gauri51569@okaxis,1,ACC009546,0,0.0
parthsinha660@oksbi,1,ACC009547,3,54.41
rnarula513@okaxis,1,ACC009548,2,71.03
raocharles364@oksbi,1,ACC009549,0,0.0
zehaanpandey792@paytm,1,ACC009550,0,0.0
gagantoor129@ybl,1,ACC009551,5,175.0
tratta65@okhdfcbank,1,ACC009552,3,76.68
lavanyakothari593@okaxis,1,ACC009553,1,36.39
wahab03379@paytm,1,ACC009554,0,0.0
yastivig667@okicici,1,ACC009555,1,17.15
thamangabriel162@ybl,1,ACC009556,2,226.1
iedwin918@oksbi,1,ACC009557,0,0.0
panininarayanan137@okaxis,1,ACC009558,0,0.0
sampathyashawini370@oksbi,1,ACC009559,1,19.93
joshuabrar574@okaxis,1,ACC009560,0,0.0
omisha97991@okaxis,1,ACC009561,0,0.0
harrisonvora725@ybl,1,ACC009562,0,0.0
hritikkala699@paytm,1,ACC009563,1,81.53
mvarughese738@okaxis,1,ACC009564,0,0.0
pkrishna836@oksbi,1,ACC009565,1,5.72
reva52473@oksbi,1,ACC009566,3,92.03
teerthkhare4@paytm,1,ACC009567,2,97.63
ramangabriel219@paytm,1,ACC009568,1,36.05
farhanbarman26@okicici,1,ACC009569,1,7.35
comardipta429@oksbi,1,ACC009570,1,58.1
wchandra159@okhdfcbank,1,ACC009571,0,0.0
neel05719@paytm,1,ACC009572,0,0.0
paninibarad886@ybl,1,ACC009573,1,20.63
harini56911@okicici,1,ACC009574,2,123.67
rajeshri7742@okaxis,1,ACC009575,0,0.0
neelimadin405@okaxis,1,ACC009576,3,108.81
adyal826@oksbi,1,ACC009577,3,80.82
prasadfrederick396@oksbi,1,ACC009578,0,0.0
krishnamurthyganga62@paytm,1,ACC009579,0,0.0
leelaamble706@ybl,1,ACC009580,2,67.09
gaurang88950@okicici,1,ACC009581,1,152.11
kurianrudra750@okhdfcbank,1,ACC009582,1,11.9
agarwaljeet675@okhdfcbank,1,ACC009583,1,20.65
goswamicaleb737@okicici,1,ACC009584,3,40.95
pallavi36240@okicici,1,ACC009585,1,27.28
rkarpe152@ybl,1,ACC009586,3,100.02
amrutakade519@oksbi,1,ACC009587,4,42.56
lakshmi25191@okicici,1,ACC009588,1,37.78
pram675@okaxis,1,ACC009589,0,0.0
urege634@paytm,1,ACC009590,1,13.65
yashodharalal296@ybl,1,ACC009591,2,55.28
mammenjagvi116@ybl,1,ACC009592,0,0.0
aahanaroy880@okhdfcbank,1,ACC009593,0,0.0
nimrat26148@okhdfcbank,1,ACC009594,1,28.0
balanlohit141@okicici,1,ACC009595,3,152.23
hema0370@ybl,1,ACC009596,2,43.05
chaudharinilima497@paytm,1,ACC009597,1,23.97
upasnamitra923@okicici,1,ACC009598,3,123.53
venkateshkamala851@okicici,1,ACC009599,0,0.0
uram784@okicici,1,ACC009600,1,20.65
thomaschaudhuri261@paytm,1,ACC009601,0,0.0
gulatigavin244@okaxis,1,ACC009602,0,0.0
eiravatitara622@paytm,1,ACC009603,2,57.57
fariq36636@ybl,1,ACC009604,1,5.25
zbarad233@oksbi,1,ACC009605,0,0.0
oanand419@oksbi,1,ACC009606,1,40.95
jsankaran626@okaxis,1,ACC009607,3,31.65
nidramemon831@okaxis,1,ACC009608,0,0.0
balhaar72763@okaxis,1,ACC009609,2,56.82
sridharhitesh79@okhdfcbank,1,ACC009610,0,0.0
kbava5@okaxis,1,ACC009611,0,0.0
sehgalaarnav476@okhdfcbank,1,ACC009612,0,0.0
xbassi780@okaxis,1,ACC009613,1,40.95
garima79833@okhdfcbank,1,ACC009614,1,37.78
ahujagautami912@oksbi,1,ACC009615,1,10.83
qasimsingh191@paytm,1,ACC009616,0,0.0
biryamini924@paytm,1,ACC009617,1,17.5
nimratmandal558@okaxis,1,ACC009618,0,0.0
fitan97319@oksbi,1,ACC009619,2,91.33
valamaanav642@ybl,1,ACC009620,0,0.0
aarush883@ybl,1,ACC009621,2,33.07
zayyanparekh415@okaxis,1,ACC009622,1,23.24
chokshijairaj138@paytm,1,ACC009623,2,67.24
emadan825@oksbi,1,ACC009624,1,18.0
atoor175@okhdfcbank,1,ACC009625,0,0.0
indira30834@okhdfcbank,1,ACC009626,0,0.0
lalajairaj113@paytm,1,ACC009627,1,10.83
yashasvikurian752@oksbi,1,ACC009628,2,29.05
yugkata130@okicici,1,ACC009629,0,0.0
mannpranit667@oksbi,1,ACC009630,1,11.2
triveni31253@okhdfcbank,1,ACC009631,1,20.28
dratti874@paytm,1,ACC009632,0,0.0
parsaishita225@oksbi,1,ACC009633,1,33.95
sehgalchanakya634@paytm,1,ACC009634,0,0.0
dominic16244@oksbi,1,ACC009635,1,10.21
maxchana125@ybl,1,ACC009636,0,0.0
senguptazansi15@oksbi,1,ACC009637,0,0.0
aborde158@okaxis,1,ACC009638,0,0.0
xdugal786@paytm,1,ACC009639,1,3.02
farhansharaf47@okhdfcbank,1,ACC009640,1,117.25
chavvi82639@oksbi,1,ACC009641,2,138.58
gopal18950@paytm,1,ACC009642,4,105.33
falgunihalder322@ybl,1,ACC009643,1,20.65
nprasad336@okhdfcbank,1,ACC009644,1,9.45
neha03900@paytm,1,ACC009645,4,974.73
asalvi443@okhdfcbank,1,ACC009646,0,0.0
dardhriti2@oksbi,1,ACC009647,0,0.0
opillay430@okicici,1,ACC009648,1,20.65
lkibe305@oksbi,1,ACC009649,1,36.56
fsahota411@ybl,1,ACC009650,1,20.63
eganesan175@okhdfcbank,1,ACC009651,0,0.0
ojasvi91552@paytm,1,ACC009652,1,35.0
pavani44837@paytm,1,ACC009653,0,0.0
hnori852@oksbi,1,ACC009654,0,0.0
grewalliam123@ybl,1,ACC009655,1,38.13
widisha25887@ybl,1,ACC009656,3,62.61
bhavsaramaira531@ybl,1,ACC009657,0,0.0
semsamaksh210@okhdfcbank,1,ACC009658,1,103.02
oniborah241@okhdfcbank,1,ACC009659,2,32.53
pillayjasmit821@oksbi,1,ACC009660,1,59.85
chakradhar23815@ybl,1,ACC009661,0,0.0
balabaghyawati379@okhdfcbank,1,ACC009662,3,42.32
chandergarima957@ybl,1,ACC009663,0,0.0
dominic84423@paytm,1,ACC009664,2,20.15
zshanker593@okhdfcbank,1,ACC009665,1,20.28
kumerazaan455@ybl,1,ACC009666,0,0.0
rachana13214@ybl,1,ACC009667,0,0.0
sudiksha81292@ybl,1,ACC009668,1,30.45
michael80417@oksbi,1,ACC009669,0,0.0
sarmadev562@okhdfcbank,1,ACC009670,1,423.48
anjalisubramaniam985@ybl,1,ACC009671,0,0.0
naidusamuel674@okicici,1,ACC009672,0,0.0
zaidkannan624@okhdfcbank,1,ACC009673,1,40.95
subramaniamjanuja270@oksbi,1,ACC009674,4,190.37
tgandhi921@ybl,1,ACC009675,4,317.04
jasmitmohanty679@oksbi,1,ACC009676,4,71.38
agrewal340@okhdfcbank,1,ACC009677,1,37.78
sankargaurika966@paytm,1,ACC009678,2,17.6
varsha97446@ybl,1,ACC009679,0,0.0
vritti75799@okhdfcbank,1,ACC009680,0,0.0
fsrinivasan848@paytm,1,ACC009681,0,0.0
fkanda896@paytm,1,ACC009682,2,186.64
kamyagulati453@okaxis,1,ACC009683,5,189.35
berazaitra583@okaxis,1,ACC009684,0,0.0
uprabhakar535@okhdfcbank,1,ACC009685,0,0.0
dmand25@oksbi,1,ACC009686,1,260.73
zmukherjee238@okaxis,1,ACC009687,2,57.64
edevi341@oksbi,1,ACC009688,1,10.15
hjha954@okaxis,1,ACC009689,0,0.0
jagratiguha877@paytm,1,ACC009690,0,0.0
akshaydutt128@okicici,1,ACC009691,0,0.0
jkurian472@okhdfcbank,1,ACC009692,2,137.9
sai68666@okaxis,1,ACC009693,1,59.85
borahanay412@ybl,1,ACC009694,0,0.0
udant40193@okicici,1,ACC009695,0,0.0
krishrege849@ybl,1,ACC009696,2,44.8
rajaurvashi396@okicici,1,ACC009697,0,0.0
pkanda954@okicici,1,ACC009698,5,90.78
dashfarhan6@paytm,1,ACC009699,1,13.65
garadevansh134@okicici,1,ACC009700,1,121.8
agatezansi672@okaxis,1,ACC009701,0,0.0
arunima99662@paytm,1,ACC009702,1,37.78
lakshmighosh329@oksbi,1,ACC009703,1,40.95
eta90627@okicici,1,ACC009704,4,146.22
raghavanlajita685@ybl,1,ACC009705,0,0.0
vinaya30967@okicici,1,ACC009706,1,30.78
alexander02478@ybl,1,ACC009707,1,28.0
uvala77@okicici,1,ACC009708,2,58.41
sinhaudyati328@okicici,1,ACC009709,3,87.62
nakshbasu28@ybl,1,ACC009710,5,270.18
advikamanda260@paytm,1,ACC009711,1,17.5
nagarupkaar185@okhdfcbank,1,ACC009712,3,47.93
prisha73121@okaxis,1,ACC009713,0,0.0
hemal5710@ybl,1,ACC009714,0,0.0
wableadvay828@paytm,1,ACC009715,1,14.24
harinakshi19884@ybl,1,ACC009716,1,20.28
gopalchand447@okaxis,1,ACC009717,1,17.5
nkumar15@okicici,1,ACC009718,2,61.23
amrutasampath905@okicici,1,ACC009719,1,38.13
eagarwal496@paytm,1,ACC009720,1,17.5
raagini4041@ybl,1,ACC009721,0,0.0
darapeter306@oksbi,1,ACC009722,1,52.67
sgokhale750@paytm,1,ACC009723,1,11.12
azaandhillon847@oksbi,1,ACC009724,0,0.0
gkuruvilla976@oksbi,1,ACC009725,0,0.0
kadakiadevansh281@ybl,1,ACC009726,1,9.88
uvig371@okicici,1,ACC009727,3,113.38
yboase199@ybl,1,ACC009728,3,73.65
ramgirik355@oksbi,1,ACC009729,0,0.0
ikbalbumb720@ybl,1,ACC009730,0,0.0
sudikshakurian93@paytm,1,ACC009731,0,0.0
vbakshi226@okaxis,1,ACC009732,1,33.95
abdulkapadia213@okhdfcbank,1,ACC009733,1,37.78
aadibala442@oksbi,1,ACC009734,5,170.23
wahabbhatti721@ybl,1,ACC009735,2,63.7
farasvig346@okicici,1,ACC009736,1,4.95
charitayohannan351@ybl,1,ACC009737,3,45.18
yashawinipingle551@paytm,1,ACC009738,1,20.63
nayaksaanvi239@okhdfcbank,1,ACC009739,2,40.6
victorzachariah70@okaxis,1,ACC009740,5,275.06
waidaahuja633@okhdfcbank,1,ACC009741,2,61.23
aachalcomar42@oksbi,1,ACC009742,0,0.0
qtalwar759@paytm,1,ACC009743,0,0.0
isami469@oksbi,1,ACC009744,1,16.78
sraja808@okicici,1,ACC009745,1,10.32
daninoah107@oksbi,1,ACC009746,1,7.0
hram400@okaxis,1,ACC009747,0,0.0
amutti758@okicici,1,ACC009748,2,25.61
hmorar645@okhdfcbank,1,ACC009749,3,319.57
pdeshmukh393@okicici,1,ACC009750,1,8.75
anmolshankar938@okhdfcbank,1,ACC009751,0,0.0
yjohal433@okhdfcbank,1,ACC009752,0,0.0
warhi36794@paytm,1,ACC009753,1,16.78
nagarajanchandran370@oksbi,1,ACC009754,1,20.65
leenajaggi186@ybl,1,ACC009755,0,0.0
handaaarini480@okaxis,1,ACC009756,1,70.0
paninihans432@okaxis,1,ACC009757,0,0.0
darsh53309@ybl,1,ACC009758,0,0.0
regeanvi3@paytm,1,ACC009759,0,0.0
ekapaddhar80@okhdfcbank,1,ACC009760,2,87.13
ptank420@ybl,1,ACC009761,1,713.99
tzachariah931@okicici,1,ACC009762,4,114.08
karpranav7@oksbi,1,ACC009763,0,0.0
meerabutala615@okhdfcbank,1,ACC009764,0,0.0
ucchalpingle223@oksbi,1,ACC009765,0,0.0
chanakyasahni514@okhdfcbank,1,ACC009766,1,11.9
ckapadia318@okaxis,1,ACC009767,1,11.88
guneet60542@paytm,1,ACC009768,1,11.88
yashvisingh637@ybl,1,ACC009769,4,213.38
ksodhi202@ybl,1,ACC009770,0,0.0
ekansh93322@okicici,1,ACC009771,1,26.95
nmodi549@okaxis,1,ACC009772,4,153.38
manbirkaran967@okicici,1,ACC009773,0,0.0
adyabutala448@ybl,1,ACC009774,4,128.42
dhingraurmi115@okicici,1,ACC009775,4,81.16
isaacmital273@paytm,1,ACC009776,0,0.0
bariaelijah12@okicici,1,ACC009777,1,12.58
ramsaanvi290@okhdfcbank,1,ACC009778,2,34.28
maanav42669@oksbi,1,ACC009779,4,358.01
gauranginayak832@okaxis,1,ACC009780,2,72.06
smitra204@ybl,1,ACC009781,4,294.67
ranaindali58@okicici,1,ACC009782,1,79.1
sarrafbhavya286@paytm,1,ACC009783,1,18.9
paniniverma769@oksbi,1,ACC009784,0,0.0
neelima88970@okicici,1,ACC009785,1,12.81
shaurya82160@ybl,1,ACC009786,0,0.0
shethazad789@oksbi,1,ACC009787,1,18.4
santdakshesh148@paytm,1,ACC009788,2,67.9
raineel770@okicici,1,ACC009789,0,0.0
nandiniiyengar230@okaxis,1,ACC009790,0,0.0
utkarshbhardwaj420@okaxis,1,ACC009791,1,8.03
tdutta455@oksbi,1,ACC009792,2,264.95
nchaudry813@okicici,1,ACC009793,2,135.08
ksanghvi187@okicici,1,ACC009794,2,56.7
sekhonavi50@ybl,1,ACC009795,2,17.64
kamyasamra543@okhdfcbank,1,ACC009796,0,0.0
nirja30564@okaxis,1,ACC009797,0,0.0
karya844@paytm,1,ACC009798,2,90.28
csarin417@okhdfcbank,1,ACC009799,1,9.41
jsem999@paytm,1,ACC009800,1,20.28
rsaini423@okaxis,1,ACC009801,1,47.23
akohli987@ybl,1,ACC009802,1,109.18
yadavilala938@oksbi,1,ACC009803,0,0.0
manya36924@paytm,1,ACC009804,0,0.0
natarajanaradhana423@okicici,1,ACC009805,2,65.25
yashicakakar927@ybl,1,ACC009806,0,0.0
mekhalaben810@okicici,1,ACC009807,0,0.0
sanya75718@okaxis,1,ACC009808,4,193.51
omrajeshri172@paytm,1,ACC009809,4,140.68
bhargavachanakya505@okaxis,1,ACC009810,2,105.34
santvedhika240@ybl,1,ACC009811,2,68.23
ayushshetty120@okicici,1,ACC009812,0,0.0
wkuruvilla1@okhdfcbank,1,ACC009813,2,37.45
wmani334@paytm,1,ACC009814,0,0.0
kaurgauri16@ybl,1,ACC009815,1,7.0
pantupma830@okicici,1,ACC009816,3,72.06
dhingraaarna311@okaxis,1,ACC009817,1,37.78
sarnadiya207@okhdfcbank,1,ACC009818,0,0.0
champak59643@okicici,1,ACC009819,0,0.0
dugaransh172@ybl,1,ACC009820,2,57.75
saanvi43196@ybl,1,ACC009821,0,0.0
keeroni865@paytm,1,ACC009822,4,238.47
harshilvenkatesh268@ybl,1,ACC009823,0,0.0
okuruvilla407@ybl,1,ACC009824,1,105.0
sarkarnicholas506@okaxis,1,ACC009825,2,90.63
dayita98876@oksbi,1,ACC009826,0,0.0
tejasdutt188@okhdfcbank,1,ACC009827,0,0.0
oeshi47209@okhdfcbank,1,ACC009828,0,0.0
yuvraj25525@okaxis,1,ACC009829,0,0.0
birsanya576@okhdfcbank,1,ACC009830,0,0.0
biswasriya948@okhdfcbank,1,ACC009831,2,70.17
dipta15792@ybl,1,ACC009832,0,0.0
solankicharita323@okhdfcbank,1,ACC009833,0,0.0
uom232@paytm,1,ACC009834,4,98.07
anirudh41170@okaxis,1,ACC009835,2,105.68
osekhon555@okicici,1,ACC009836,5,234.37
bhavanichar284@ybl,1,ACC009837,3,73.85
darikabakshi504@okhdfcbank,1,ACC009838,0,0.0
samesh48945@ybl,1,ACC009839,0,0.0
zkanda784@oksbi,1,ACC009840,0,0.0
gabriel29922@okhdfcbank,1,ACC009841,2,99.03
sanya10908@oksbi,1,ACC009842,2,87.6
pandeyekansh987@ybl,1,ACC009843,1,20.28
om38982@okhdfcbank,1,ACC009844,1,12.58
nigamchakradhar25@okhdfcbank,1,ACC009845,1,36.39
bhandarilaksh389@okaxis,1,ACC009846,2,70.68
teerthprabhu213@paytm,1,ACC009847,2,63.26
bhavini95293@oksbi,1,ACC009848,1,17.5
gourekalinga700@oksbi,1,ACC009849,2,48.98
halderishanvi105@okhdfcbank,1,ACC009850,0,0.0
waidarao168@ybl,1,ACC009851,5,476.31
isrinivasan972@okicici,1,ACC009852,1,22.56
nathan20549@ybl,1,ACC009853,1,12.93
aryavarsha146@okaxis,1,ACC009854,1,179.18
eparmar887@okhdfcbank,1,ACC009855,1,14.68
kalapranit482@paytm,1,ACC009856,0,0.0
dmaharaj257@ybl,1,ACC009857,1,5.25
nadkarnianya246@paytm,1,ACC009858,0,0.0
lilanazareth249@oksbi,1,ACC009859,0,0.0
dhruv76637@ybl,1,ACC009860,1,127.75
umangbandi529@oksbi,1,ACC009861,1,30.78
anya5047@okaxis,1,ACC009862,2,70.33
pallaaarush255@okicici,1,ACC009863,1,29.03
kamala19847@okhdfcbank,1,ACC009864,0,0.0
bina37251@okaxis,1,ACC009865,1,8.75
ikshita87856@ybl,1,ACC009866,0,0.0
sharafhritik52@paytm,1,ACC009867,1,8.57
naveen7620@okaxis,1,ACC009868,1,59.85
oeshimutti415@paytm,1,ACC009869,0,0.0
bahadurjitdesai409@paytm,1,ACC009870,1,20.28
valaabdul464@ybl,1,ACC009871,1,79.1
patelanvi608@paytm,1,ACC009872,2,46.04
ojasdave133@okhdfcbank,1,ACC009873,0,0.0
bumbfalguni504@okhdfcbank,1,ACC009874,1,47.23
vamakshikhosla720@okaxis,1,ACC009875,1,43.75
settyyashodhara785@okaxis,1,ACC009876,1,40.95
anitakaran541@paytm,1,ACC009877,2,58.45
manthansagar376@paytm,1,ACC009878,2,27.12
haldervasudha592@paytm,1,ACC009879,0,0.0
kapurbakhshi57@oksbi,1,ACC009880,1,12.58
kritikachanda276@ybl,1,ACC009881,0,0.0
zayyan73500@paytm,1,ACC009882,0,0.0
nikita9096@okhdfcbank,1,ACC009883,1,26.95
gdevan434@oksbi,1,ACC009884,1,12.93
rgupta690@okhdfcbank,1,ACC009885,1,54.42
sahnivedhika539@okhdfcbank,1,ACC009886,0,0.0
quincybhagat733@oksbi,1,ACC009887,0,0.0
qkunda135@okhdfcbank,1,ACC009888,0,0.0
keerlila991@okicici,1,ACC009889,1,13.65
kotasathvik721@ybl,1,ACC009890,1,16.78
dalajabhavsar807@paytm,1,ACC009891,1,12.25
cgole395@paytm,1,ACC009892,0,0.0
arin09521@oksbi,1,ACC009893,1,40.95
ozayashawini515@oksbi,1,ACC009894,2,166.47
hbahl145@oksbi,1,ACC009895,3,178.46
bailgunbir957@oksbi,1,ACC009896,0,0.0
onkarmalhotra713@okhdfcbank,1,ACC009897,2,58.06
cvyas856@okaxis,1,ACC009898,1,70.0
aoak380@okicici,1,ACC009899,4,120.35
divangautam771@ybl,1,ACC009900,0,0.0
qborah73@oksbi,1,ACC009901,2,37.38
sarrafmitesh907@paytm,1,ACC009902,2,43.03
bosechaman486@ybl,1,ACC009903,1,20.65
lopaiyengar753@okhdfcbank,1,ACC009904,0,0.0
andrewramachandran824@okaxis,1,ACC009905,0,0.0
npau146@ybl,1,ACC009906,2,310.45
choudharytristan129@okhdfcbank,1,ACC009907,5,179.51
gaurisahota567@paytm,1,ACC009908,1,754.93
modyabha616@ybl,1,ACC009909,1,20.65
amblegeetika983@okhdfcbank,1,ACC009910,2,87.32
sarthakkhosla964@oksbi,1,ACC009911,0,0.0
chandersachi801@oksbi,1,ACC009912,1,4.69
daksheshsachar681@okaxis,1,ACC009913,1,79.1
ydeshmukh975@oksbi,1,ACC009914,1,20.63
jananiamble652@okicici,1,ACC009915,1,40.95
hkamdar919@paytm,1,ACC009916,1,8.78
warhichada740@paytm,1,ACC009917,1,40.95
skeer496@oksbi,1,ACC009918,1,49.35
pvala273@oksbi,1,ACC009919,1,38.13
anitagara166@okaxis,1,ACC009920,0,0.0
veersodhi785@ybl,1,ACC009921,0,0.0
harrisonmukhopadhyay458@paytm,1,ACC009922,1,20.65
krishnaprashad842@oksbi,1,ACC009923,2,130.29
farispatil265@ybl,1,ACC009924,0,0.0
siddharth55468@okicici,1,ACC009925,0,0.0
aadhyaborah839@okaxis,1,ACC009926,5,153.96
bathneelima107@okhdfcbank,1,ACC009927,0,0.0
vasanashetty953@okhdfcbank,1,ACC009928,0,0.0
bakhshi43343@okaxis,1,ACC009929,2,26.23
badamiwazir512@okaxis,1,ACC009930,0,0.0
isha87818@paytm,1,ACC009931,1,1.59
ijayaprasad476@paytm,1,ACC009932,0,0.0
mshankar51@paytm,1,ACC009933,1,11.9
ucheema122@okaxis,1,ACC009934,2,136.13
balendra68973@okicici,1,ACC009935,2,58.78
shethamol649@oksbi,1,ACC009936,0,0.0
utkarsh46654@ybl,1,ACC009937,0,0.0
odesai77@oksbi,1,ACC009938,1,35.0
phalder110@okhdfcbank,1,ACC009939,1,105.0
anirudh87774@okhdfcbank,1,ACC009940,1,15.38
vincent06300@okicici,1,ACC009941,1,8.75
oraju677@ybl,1,ACC009942,0,0.0
loyalamrita735@oksbi,1,ACC009943,1,26.25
gchaudry965@paytm,1,ACC009944,1,18.89
ishwarchokshi169@oksbi,1,ACC009945,1,16.61
gaurang46481@ybl,1,ACC009946,1,457.26
pranavshenoy695@okaxis,1,ACC009947,3,104.98
davidsampath123@okhdfcbank,1,ACC009948,0,0.0
ahujakabir590@okicici,1,ACC009949,3,132.98
dkunda747@paytm,1,ACC009950,3,58.79
harrison57268@okaxis,1,ACC009951,5,200.33
tshroff374@oksbi,1,ACC009952,0,0.0
kantdakshesh295@oksbi,1,ACC009953,1,10.83
cdass974@ybl,1,ACC009954,1,35.0
goyalarunima324@okhdfcbank,1,ACC009955,0,0.0
logan57995@okaxis,1,ACC009956,3,48.3
dbhattacharyya132@okhdfcbank,1,ACC009957,0,0.0
palchanakya52@okaxis,1,ACC009958,2,151.18
kramesh663@paytm,1,ACC009959,1,15.4
wmitter581@okaxis,1,ACC009960,2,25.74
ekapadbadami902@paytm,1,ACC009961,3,166.58
dalajawagle137@okaxis,1,ACC009962,2,38.46
balveermukherjee130@okaxis,1,ACC009963,0,0.0
ranveer74656@okaxis,1,ACC009964,3,227.48
sarabedi364@ybl,1,ACC009965,0,0.0
damyantilanka903@ybl,1,ACC009966,0,0.0
jeevika3188@oksbi,1,ACC009967,1,7.0
ganand973@okicici,1,ACC009968,2,178.13
dashwahab774@oksbi,1,ACC009969,1,40.95
masterhamsini940@ybl,1,ACC009970,1,17.15
isachdeva80@okicici,1,ACC009971,2,42.7
sarakari926@oksbi,1,ACC009972,2,30.27
chandresh86827@ybl,1,ACC009973,1,8.61
ydash912@okhdfcbank,1,ACC009974,0,0.0
psoni681@okicici,1,ACC009975,3,54.51
gillnilima678@paytm,1,ACC009976,0,0.0
zarnakuruvilla304@paytm,1,ACC009977,2,29.4
teerth72350@okaxis,1,ACC009978,2,15.88
ekiyarajagopal914@oksbi,1,ACC009979,2,30.8
anay93374@okhdfcbank,1,ACC009980,3,37.52
kiaan81353@okaxis,1,ACC009981,1,27.28
pratyush80397@oksbi,1,ACC009982,0,0.0
qabil20987@paytm,1,ACC009983,2,60.2
kaultripti721@okaxis,1,ACC009984,0,0.0
ltank879@oksbi,1,ACC009985,4,80.7
lcheema527@oksbi,1,ACC009986,3,32.31
balarishi635@ybl,1,ACC009987,2,57.38
egoda820@oksbi,1,ACC009988,4,338.33
lakshmi83813@okicici,1,ACC009989,0,0.0
yashasvisarma819@okicici,1,ACC009990,0,0.0
abeerkamdar359@oksbi,1,ACC009991,1,25.12
mannanjason814@okaxis,1,ACC009992,0,0.0
hdalia174@ybl,1,ACC009993,1,20.28
manya1720@oksbi,1,ACC009994,3,85.73
yviswanathan829@okhdfcbank,1,ACC009995,2,96.21
kariyatin550@okhdfcbank,1,ACC009996,2,82.56
jvarkey586@okhdfcbank,1,ACC009997,3,93.06
deydivya242@okaxis,1,ACC009998,1,13.65
umammen656@okicici,1,ACC009999,1,40.25
balayharsh572@okaxis,1,ACC010000,1,98.0
ishanvi96591@ybl,1,ACC010001,1,17.15
georgemuni368@okicici,1,ACC010002,1,20.63
qabil1766@ybl,1,ACC010003,0,0.0
charleshegde807@ybl,1,ACC010004,0,0.0
tristanpingle637@ybl,1,ACC010005,1,10.24
nairlaksh792@paytm,1,ACC010006,1,70.0
sharmalekha538@oksbi,1,ACC010007,0,0.0
nihal31778@paytm,1,ACC010008,2,45.11
shivanshiyer338@okaxis,1,ACC010009,1,29.38
danivedant614@okhdfcbank,1,ACC010010,0,0.0
vartyjanani27@okaxis,1,ACC010011,1,27.47
vasatika63404@okhdfcbank,1,ACC010012,1,16.78
amolbhargava334@ybl,1,ACC010013,0,0.0
faras08673@okicici,1,ACC010014,5,160.25
finntoor204@okhdfcbank,1,ACC010015,2,92.05
mallgeetika103@okicici,1,ACC010016,0,0.0
patlaabha884@okhdfcbank,1,ACC010017,2,83.3
iram365@okicici,1,ACC010018,1,10.32
anay38373@oksbi,1,ACC010019,5,341.23
calebbhakta307@oksbi,1,ACC010020,1,59.85
hmandal563@oksbi,1,ACC010021,5,92.87
chahaldakshesh5@okaxis,1,ACC010022,0,0.0
omkaar6922@okaxis,1,ACC010023,0,0.0
jagdish16732@paytm,1,ACC010024,1,6.05
cpingle678@okicici,1,ACC010025,0,0.0
aggarwalpavani68@paytm,1,ACC010026,0,0.0
ladchandani396@okicici,1,ACC010027,1,7.1
jhalaktiwari242@oksbi,1,ACC010028,5,147.7
inayachaudhry614@ybl,1,ACC010029,0,0.0
yachana41291@oksbi,1,ACC010030,1,52.5
warriorayushman514@okaxis,1,ACC010031,1,12.58
manthanbath971@paytm,1,ACC010032,1,26.25
sehgalhema846@oksbi,1,ACC010033,2,134.4
edhitha25557@ybl,1,ACC010034,1,13.65
tbail893@paytm,1,ACC010035,0,0.0
lucky01115@paytm,1,ACC010036,0,0.0
pkorpal326@ybl,1,ACC010037,1,19.07
duttkashish517@ybl,1,ACC010038,1,35.0
baghyawativala611@paytm,1,ACC010039,1,70.0
elijah50609@ybl,1,ACC010040,1,15.03
ishwarbatta859@ybl,1,ACC010041,0,0.0
zayan26671@ybl,1,ACC010042,1,26.25
etasarna951@ybl,1,ACC010043,1,79.1
bhattacharyyasanaya590@paytm,1,ACC010044,0,0.0
ekapadia158@okhdfcbank,1,ACC010045,4,48.27
patrick62580@oksbi,1,ACC010046,3,119.68
ssaini254@paytm,1,ACC010047,2,320.46
sachi56253@okaxis,1,ACC010048,0,0.0
adutt302@ybl,1,ACC010049,1,9.08
wriddhish04204@oksbi,1,ACC010050,1,37.97
mangatmatthew322@okhdfcbank,1,ACC010051,0,0.0
qushi10871@paytm,1,ACC010052,0,0.0
utara604@okicici,1,ACC010053,0,0.0
viswanathanzinal55@paytm,1,ACC010054,3,102.2
